"id","station_id","latitude","longitude","created_at","updated_at","deleted_at","error"
900,900,43.65664,-79.35875,2023-01-19 12:26:48.000,2023-05-20 02:04:20.000,,0
901,901,43.65407,-79.39812,2023-01-19 12:26:48.000,2023-05-20 02:04:20.000,,0
902,902,43.64830,-79.35525,2023-01-19 12:26:48.000,2023-03-06 00:33:51.000,,0
903,903,43.65381,-79.35950,2023-01-19 12:26:48.000,2023-05-20 02:04:20.000,,0
904,904,43.67377,-79.39125,2023-01-19 12:26:48.000,2023-05-20 02:04:20.000,,0
905,905,43.63970,-79.44865,2023-01-19 12:26:48.000,2023-05-20 02:04:20.000,,0
906,906,43.65400,-79.44479,2023-01-19 12:26:49.000,2023-05-20 02:04:20.000,,0
907,907,43.65917,-79.46997,2023-01-19 12:26:49.000,2023-05-20 02:04:20.000,,0
908,908,43.65995,-79.38964,2023-01-19 12:26:49.000,2023-05-20 02:04:20.000,,0
909,909,43.68522,-79.29477,2023-01-19 12:26:49.000,2023-05-20 02:04:20.000,,0
910,910,43.68696,-79.28686,2023-01-19 12:26:49.000,2023-05-20 02:04:20.000,,0
911,911,43.65246,-79.36643,2023-01-19 12:26:49.000,2023-05-20 02:04:20.000,,0
912,912,43.65336,-79.36502,2023-01-19 12:26:49.000,2023-05-20 02:04:20.000,,0
913,913,43.65882,-79.36732,2023-01-19 12:26:49.000,2023-05-20 02:04:20.000,,0
914,914,43.65181,-79.36619,2023-01-19 12:26:49.000,2023-05-20 02:04:20.000,,0
915,915,43.63346,-79.41431,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
916,916,43.62626,-79.47672,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
917,917,43.61361,-79.48835,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
918,918,43.61467,-79.48731,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
919,919,43.63904,-79.47601,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
920,920,43.63771,-79.45817,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
921,921,43.65037,-79.43387,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
922,922,43.64866,-79.43764,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
923,923,43.65904,-79.44088,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
924,924,43.66323,-79.43971,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
925,925,43.63893,-79.41687,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
926,926,43.64238,-79.42403,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
927,927,43.64395,-79.42119,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
928,928,43.67022,-79.43602,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
929,929,43.67565,-79.45276,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
930,930,43.67883,-79.40872,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
931,931,43.67044,-79.45329,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
932,932,43.67527,-79.37785,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
933,933,43.67021,-79.40264,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
934,934,43.63804,-79.39783,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
935,935,43.64547,-79.41108,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
936,936,43.64750,-79.40669,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
937,937,43.65160,-79.40835,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
938,938,43.66156,-79.41384,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
939,939,43.68828,-79.42539,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
940,940,43.69933,-79.39199,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
941,941,43.68871,-79.39264,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
942,942,43.65246,-79.41353,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
943,943,43.65008,-79.39129,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
944,944,43.65505,-79.40345,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
945,945,43.65456,-79.38468,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
946,946,43.65608,-79.39326,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
947,947,43.65683,-79.39662,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
948,948,43.65804,-79.39274,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
949,949,43.66570,-79.38732,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
950,950,43.66605,-79.37416,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
951,951,43.64971,-79.36418,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
952,952,43.59274,-79.54033,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
953,953,43.59708,-79.52277,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
954,954,43.59617,-79.51606,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
955,955,43.61206,-79.49657,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
956,956,43.61716,-79.49711,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
957,957,43.63087,-79.48241,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
958,958,43.63732,-79.48908,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
959,959,43.64380,-79.47703,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
960,960,43.65684,-79.47848,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
961,961,43.65857,-79.48725,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
962,962,43.66466,-79.48938,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
963,963,43.66850,-79.48543,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
964,964,43.66552,-79.48489,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
965,965,43.67208,-79.47017,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
966,966,43.67302,-79.46799,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
967,967,43.69884,-79.51947,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
968,968,43.63985,-79.43703,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
969,969,43.63240,-79.40978,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
970,970,43.66508,-79.34151,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
971,971,43.67177,-79.32496,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
972,972,43.69355,-79.33017,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
973,973,43.69038,-79.35494,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
974,974,43.65485,-79.35398,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
975,975,43.65350,-79.35407,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
976,976,43.66179,-79.36151,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
977,977,43.66081,-79.36624,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
978,978,43.70060,-79.39735,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
979,979,43.70297,-79.39791,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
980,980,43.66530,-79.47012,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
981,981,43.69090,-79.43750,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
982,982,43.68347,-79.51089,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
983,983,43.76963,-79.50259,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
984,984,43.76415,-79.50128,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
985,985,43.76521,-79.49128,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
986,986,43.77240,-79.46754,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
987,987,43.77811,-79.46796,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
988,988,43.77953,-79.45233,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
989,989,43.77744,-79.44471,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
990,990,43.70705,-79.40966,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
991,991,43.71175,-79.37861,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
992,992,43.70705,-79.37544,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
993,993,43.69326,-79.38324,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
994,994,43.68002,-79.34057,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
995,995,43.73202,-79.40364,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
996,996,43.73298,-79.40401,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
997,997,43.65075,-79.38363,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
998,998,43.66027,-79.39805,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
999,999,43.68388,-79.36647,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
1000,1000,43.69928,-79.31880,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
1001,1001,43.70758,-79.31144,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
1002,1002,43.70567,-79.31055,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
1003,1003,43.69549,-79.30175,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
1004,1004,43.69663,-79.29744,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
1005,1005,43.67659,-79.31630,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
1006,1006,43.72064,-79.35547,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
1007,1007,43.72023,-79.36209,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
1008,1008,43.68010,-79.29171,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
1009,1009,43.69147,-79.28862,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
1010,1010,43.74785,-79.19933,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
1011,1011,43.75617,-79.20267,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
1012,1012,43.77935,-79.19302,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
1013,1013,43.77771,-79.16597,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
1014,1014,43.77802,-79.13191,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
1015,1015,43.78832,-79.12350,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
1016,1016,43.69268,-79.44104,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
1017,1017,43.70420,-79.40945,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
1018,1018,43.70787,-79.39248,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
1019,1019,43.59156,-79.54583,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
1020,1020,43.58808,-79.54321,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
1021,1021,43.60299,-79.49269,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
1022,1022,43.75498,-79.19713,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
1023,1023,43.75534,-79.19742,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
1024,1024,43.78055,-79.13012,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
1025,1025,43.66708,-79.42512,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
1026,1026,43.66254,-79.50302,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
1027,1027,43.60029,-79.51087,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
1028,1028,43.66155,-79.49840,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
1029,1029,43.70040,-79.42753,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
1030,1030,43.64246,-79.42963,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
1031,1031,43.65784,-79.38993,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
1032,1032,43.65963,-79.47992,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
1033,1033,43.64757,-79.48731,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
1034,1034,43.61627,-79.49904,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
1035,1035,43.64900,-79.48636,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
1036,1036,43.68427,-79.41006,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
1037,1037,43.66412,-79.45885,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
1038,1038,43.68850,-79.39401,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
1039,1039,43.69545,-79.40262,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
1040,1040,43.68508,-79.31499,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
1041,1041,43.78424,-79.18499,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
1042,1042,43.65039,-79.38602,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
1043,1043,43.65637,-79.38781,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
1044,1044,43.67698,-79.38886,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
1045,1045,43.68258,-79.33030,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
1046,1046,43.68634,-79.41522,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
1047,1047,43.65997,-79.43391,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
1048,1048,43.65553,-79.45739,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
1049,1049,43.65412,-79.46364,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
1050,1050,43.68021,-79.33924,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
1051,1051,43.65899,-79.43872,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
1052,1052,43.64699,-79.37067,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
1053,1053,43.68629,-79.43824,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
1054,1054,43.68561,-79.31168,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
1055,1055,43.65663,-79.37963,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
1056,1056,43.63931,-79.44081,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
1057,1057,43.71804,-79.37191,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
1058,1058,43.72268,-79.37644,2023-01-19 12:26:49.000,2023-01-26 06:51:07.000,,0
1059,1059,43.72067,-79.37755,2023-01-19 12:26:49.000,2023-03-06 00:33:51.000,,0
1060,1060,43.65042,-79.44076,2023-01-19 12:26:49.000,2023-01-26 06:51:07.000,,0
1061,1061,47.74596,7.34141,2023-01-19 12:26:49.000,2023-05-20 01:58:05.000,,0
1062,1062,47.75646,7.34839,2023-01-19 12:26:49.000,2023-05-20 01:58:05.000,,0
1063,1063,47.74240,7.33158,2023-01-19 12:26:49.000,2023-05-20 01:58:05.000,,0
1064,1064,47.75243,7.34294,2023-01-19 12:26:49.000,2023-05-20 01:58:05.000,,0
1065,1065,47.74313,7.35215,2023-01-19 12:26:49.000,2023-05-20 01:58:05.000,,0
1066,1066,47.74511,7.32914,2023-01-19 12:26:49.000,2023-05-20 01:58:05.000,,0
1067,1067,47.74704,7.33892,2023-01-19 12:26:49.000,2023-05-20 01:58:05.000,,0
1068,1068,47.75353,7.34846,2023-01-19 12:26:49.000,2023-05-20 01:58:05.000,,0
1069,1069,47.75007,7.33871,2023-01-19 12:26:49.000,2023-05-20 01:58:05.000,,0
1070,1070,47.74682,7.33524,2023-01-19 12:26:49.000,2023-05-20 01:58:05.000,,0
1071,1071,47.74699,7.33206,2023-01-19 12:26:49.000,2023-05-20 01:58:05.000,,0
1072,1072,47.76997,7.32091,2023-01-19 12:26:49.000,2023-03-06 00:31:39.000,,0
1073,1073,47.74831,7.34310,2023-01-19 12:26:49.000,2023-05-20 01:58:05.000,,0
1074,1074,47.74443,7.34010,2023-01-19 12:26:49.000,2023-05-20 01:58:05.000,,0
1075,1075,47.74330,7.31549,2023-01-19 12:26:49.000,2023-05-20 01:58:05.000,,0
1076,1076,47.73290,7.31554,2023-01-19 12:26:49.000,2023-05-20 01:58:05.000,,0
1077,1077,47.76001,7.35126,2023-01-19 12:26:49.000,2023-05-20 01:58:05.000,,0
1078,1078,47.74941,7.33578,2023-01-19 12:26:49.000,2023-05-20 01:58:05.000,,0
1079,1079,47.75243,7.33739,2023-01-19 12:26:49.000,2023-05-20 01:58:05.000,,0
1080,1080,47.75986,7.33226,2023-01-19 12:26:49.000,2023-05-20 01:58:05.000,,0
1081,1081,47.75013,7.34855,2023-01-19 12:26:49.000,2023-05-20 01:58:05.000,,0
1082,1082,47.75645,7.33596,2023-01-19 12:26:49.000,2023-05-20 01:58:05.000,,0
1083,1083,47.73832,7.31740,2023-01-19 12:26:49.000,2023-05-20 01:58:05.000,,0
1084,1084,47.75221,7.35231,2023-01-19 12:26:49.000,2023-05-20 01:58:05.000,,0
1085,1085,47.74615,7.35711,2023-01-19 12:26:49.000,2023-05-20 01:58:05.000,,0
1086,1086,47.75320,7.35540,2023-01-19 12:26:49.000,2023-05-20 01:58:05.000,,0
1087,1087,47.74306,7.34736,2023-01-19 12:26:49.000,2023-05-20 01:58:05.000,,0
1088,1088,47.74326,7.32393,2023-01-19 12:26:49.000,2023-05-20 01:58:05.000,,0
1089,1089,47.74242,7.34215,2023-01-19 12:26:49.000,2023-05-20 01:58:05.000,,0
1090,1090,47.75269,7.34646,2023-01-19 12:26:49.000,2023-05-20 01:58:05.000,,0
1091,1091,47.74049,7.32017,2023-01-19 12:26:49.000,2023-05-20 01:58:05.000,,0
1092,1092,47.73966,7.33235,2023-01-19 12:26:49.000,2023-05-20 01:58:05.000,,0
1093,1093,47.74419,7.33573,2023-01-19 12:26:49.000,2023-05-20 01:58:05.000,,0
1094,1094,47.75092,7.32985,2023-01-19 12:26:49.000,2023-05-20 01:58:05.000,,0
1095,1095,47.74931,7.34112,2023-01-19 12:26:49.000,2023-05-20 01:58:05.000,,0
1096,1096,47.73602,7.33209,2023-01-19 12:26:49.000,2023-05-20 01:58:05.000,,0
1097,1097,47.75146,7.33392,2023-01-19 12:26:49.000,2023-05-20 01:58:05.000,,0
1098,1098,47.74649,7.30843,2023-01-19 12:26:49.000,2023-05-20 01:58:05.000,,0
1099,1099,47.74409,7.33349,2023-01-19 12:26:49.000,2023-05-20 01:58:05.000,,0
1100,1100,47.74930,7.34639,2023-01-19 12:26:49.000,2023-05-20 01:58:05.000,,0
1101,1101,47.73621,7.31875,2023-01-19 12:26:49.000,2023-05-20 01:58:05.000,,0
1102,1102,43.60895,1.44100,2023-01-19 12:26:49.000,2023-05-20 02:03:35.000,,0
1103,1103,43.59724,1.45907,2023-01-19 12:26:49.000,2023-05-20 02:03:35.000,,0
1104,1104,43.60507,1.43703,2023-01-19 12:26:49.000,2023-05-20 02:03:35.000,,0
1105,1105,43.57383,1.44871,2023-01-19 12:26:49.000,2023-05-20 02:03:35.000,,0
1106,1106,43.57974,1.44178,2023-01-19 12:26:49.000,2023-05-20 02:03:35.000,,0
1107,1107,43.63387,1.43749,2023-01-19 12:26:49.000,2023-05-20 02:03:35.000,,0
1108,1108,43.56660,1.47488,2023-01-19 12:26:49.000,2023-05-20 02:03:35.000,,0
1109,1109,43.57143,1.46278,2023-01-19 12:26:49.000,2023-05-20 02:03:35.000,,0
1110,1110,43.58996,1.44203,2023-01-19 12:26:49.000,2023-05-20 02:03:35.000,,0
1111,1111,43.60974,1.45520,2023-01-19 12:26:49.000,2023-05-20 02:03:35.000,,0
1112,1112,43.59707,1.45261,2023-01-19 12:26:49.000,2023-05-20 02:03:35.000,,0
1113,1113,43.60222,1.45196,2023-01-19 12:26:49.000,2023-05-20 02:03:35.000,,0
1114,1114,43.59729,1.40387,2023-01-19 12:26:49.000,2023-05-20 02:03:35.000,,0
1115,1115,43.61526,1.44292,2023-01-19 12:26:49.000,2023-05-20 02:03:35.000,,0
1116,1116,43.62418,1.43830,2023-01-19 12:26:49.000,2023-05-20 02:03:35.000,,0
1117,1117,43.63264,1.43181,2023-01-19 12:26:49.000,2023-05-20 02:03:35.000,,0
1118,1118,43.63692,1.45269,2023-01-19 12:26:49.000,2023-05-20 02:03:35.000,,0
1119,1119,43.58132,1.37975,2023-01-19 12:26:49.000,2023-05-20 02:03:35.000,,0
1120,1120,43.59784,1.43161,2023-01-19 12:26:49.000,2023-05-20 02:03:35.000,,0
1121,1121,43.60095,1.42028,2023-01-19 12:26:49.000,2023-05-20 02:03:35.000,,0
1122,1122,43.61606,1.42172,2023-01-19 12:26:49.000,2023-05-20 02:03:35.000,,0
1123,1123,43.60466,1.45359,2023-01-19 12:26:49.000,2023-05-20 02:03:35.000,,0
1124,1124,43.59944,1.44558,2023-01-19 12:26:49.000,2023-05-20 02:03:35.000,,0
1125,1125,43.59666,1.43618,2023-01-19 12:26:49.000,2023-05-20 02:03:35.000,,0
1126,1126,43.59319,1.43489,2023-01-19 12:26:49.000,2023-05-20 02:03:35.000,,0
1127,1127,43.59764,1.42886,2023-01-19 12:26:49.000,2023-05-20 02:03:35.000,,0
1128,1128,43.60617,1.45499,2023-01-19 12:26:49.000,2023-05-20 02:03:35.000,,0
1129,1129,43.60334,1.44557,2023-01-19 12:26:49.000,2023-05-20 02:03:35.000,,0
1130,1130,43.61447,1.44361,2023-01-19 12:26:49.000,2023-05-20 02:03:35.000,,0
1131,1131,43.59557,1.41842,2023-01-19 12:26:49.000,2023-05-20 02:03:35.000,,0
1132,1132,43.59989,1.42956,2023-01-19 12:26:49.000,2023-05-20 02:03:35.000,,0
1133,1133,43.61264,1.44854,2023-01-19 12:26:49.000,2023-05-20 02:03:35.000,,0
1134,1134,43.60962,1.44937,2023-01-19 12:26:49.000,2023-05-20 02:03:35.000,,0
1135,1135,43.56161,1.46287,2023-01-19 12:26:49.000,2023-05-20 02:03:35.000,,0
1136,1136,43.64109,1.44904,2023-01-19 12:26:49.000,2023-05-20 02:03:35.000,,0
1137,1137,43.60864,1.43763,2023-01-19 12:26:49.000,2023-05-20 02:03:35.000,,0
1138,1138,43.58452,1.41554,2023-01-19 12:26:49.000,2023-05-20 02:03:35.000,,0
1139,1139,43.60950,1.43234,2023-01-19 12:26:49.000,2023-05-20 02:03:35.000,,0
1140,1140,43.56948,1.47327,2023-01-19 12:26:49.000,2023-05-20 02:03:35.000,,0
1141,1141,43.61233,1.43834,2023-01-19 12:26:49.000,2023-05-20 02:03:35.000,,0
1142,1142,43.60524,1.43269,2023-01-19 12:26:49.000,2023-05-20 02:03:35.000,,0
1143,1143,43.59122,1.48009,2023-01-19 12:26:49.000,2023-05-20 02:03:35.000,,0
1144,1144,43.61174,1.41460,2023-01-19 12:26:49.000,2023-05-20 02:03:35.000,,0
1145,1145,43.57717,1.46939,2023-01-19 12:26:49.000,2023-05-20 02:03:35.000,,0
1146,1146,43.60413,1.44542,2023-01-19 12:26:49.000,2023-05-20 02:03:35.000,,0
1147,1147,43.59351,1.42988,2023-01-19 12:26:49.000,2023-05-20 02:03:35.000,,0
1148,1148,43.60585,1.44659,2023-01-19 12:26:49.000,2023-05-20 02:03:35.000,,0
1149,1149,43.64751,1.43298,2023-01-19 12:26:49.000,2023-05-20 02:03:35.000,,0
1150,1150,43.62824,1.45133,2023-01-19 12:26:49.000,2023-05-20 02:03:35.000,,0
1151,1151,43.58766,1.40916,2023-01-19 12:26:49.000,2023-05-20 02:03:35.000,,0
1152,1152,43.59475,1.44413,2023-01-19 12:26:49.000,2023-05-20 02:03:35.000,,0
1153,1153,43.63946,1.45257,2023-01-19 12:26:49.000,2023-05-20 02:03:35.000,,0
1154,1154,43.57375,1.41398,2023-01-19 12:26:49.000,2023-05-20 02:03:35.000,,0
1155,1155,43.57437,1.46203,2023-01-19 12:26:49.000,2023-05-20 02:03:35.000,,0
1156,1156,43.62295,1.45872,2023-01-19 12:26:49.000,2023-05-20 02:03:35.000,,0
1157,1157,43.60113,1.43414,2023-01-19 12:26:49.000,2023-05-20 02:03:35.000,,0
1158,1158,43.58607,1.48302,2023-01-19 12:26:49.000,2023-05-20 02:03:35.000,,0
1159,1159,43.59854,1.43659,2023-01-19 12:26:49.000,2023-05-20 02:03:35.000,,0
1160,1160,43.59062,1.45381,2023-01-19 12:26:49.000,2023-05-20 02:03:35.000,,0
1161,1161,43.57642,1.40649,2023-01-19 12:26:49.000,2023-05-20 02:03:35.000,,0
1162,1162,43.58590,1.44741,2023-01-19 12:26:49.000,2023-05-20 02:03:35.000,,0
1163,1163,43.59468,1.44938,2023-01-19 12:26:49.000,2023-05-20 02:03:35.000,,0
1164,1164,43.58428,1.42752,2023-01-19 12:26:49.000,2023-05-20 02:03:35.000,,0
1165,1165,43.58818,1.45076,2023-01-19 12:26:49.000,2023-05-20 02:03:35.000,,0
1166,1166,43.61928,1.46875,2023-01-19 12:26:49.000,2023-05-20 02:03:35.000,,0
1167,1167,43.60265,1.45444,2023-01-19 12:26:49.000,2023-05-20 02:03:35.000,,0
1168,1168,43.61147,1.43787,2023-01-19 12:26:49.000,2023-05-20 02:03:35.000,,0
1169,1169,43.59265,1.44455,2023-01-19 12:26:49.000,2023-05-20 02:03:35.000,,0
1170,1170,43.61991,1.42897,2023-01-19 12:26:49.000,2023-05-20 02:03:35.000,,0
1171,1171,43.61517,1.43471,2023-01-19 12:26:49.000,2023-05-20 02:03:35.000,,0
1172,1172,43.62847,1.44794,2023-01-19 12:26:49.000,2023-05-20 02:03:35.000,,0
1173,1173,43.64265,1.45632,2023-01-19 12:26:49.000,2023-05-20 02:03:35.000,,0
1174,1174,43.60039,1.46409,2023-01-19 12:26:49.000,2023-05-20 02:03:35.000,,0
1175,1175,43.60129,1.45206,2023-01-19 12:26:49.000,2023-05-20 02:03:35.000,,0
1176,1176,43.57920,1.39262,2023-01-19 12:26:49.000,2023-05-20 02:03:35.000,,0
1177,1177,43.59313,1.42463,2023-01-19 12:26:49.000,2023-05-20 02:03:35.000,,0
1178,1178,43.61689,1.45434,2023-01-19 12:26:49.000,2023-05-20 02:03:35.000,,0
1179,1179,43.57705,1.44009,2023-01-19 12:26:49.000,2023-05-20 02:03:35.000,,0
1180,1180,43.56641,1.45885,2023-01-19 12:26:49.000,2023-05-20 02:03:35.000,,0
1181,1181,43.58370,1.40644,2023-01-19 12:26:49.000,2023-05-20 02:03:35.000,,0
1182,1182,43.60411,1.45025,2023-01-19 12:26:49.000,2023-05-20 02:03:35.000,,0
1183,1183,43.60904,1.45336,2023-01-19 12:26:49.000,2023-05-20 02:03:35.000,,0
1184,1184,43.63571,1.44375,2023-01-19 12:26:49.000,2023-05-20 02:03:35.000,,0
